Time,U1,U2,U3,U4,U5,Utot,J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PoutH2,PinH2,DinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC
347,0.66201,0.6577,0.6541,0.65715,0.65499,3.28494,0.70232,70.23102,28.04417,41.16795,42.30562,51.58624,53.76626,55.46047,1299.96472,1268.62402,1297.80448,1285.62033,4.79619,2.10525,23.03696,21.33102,2.03315,49.91705
348,0.66243,0.65804,0.65448,0.65751,0.65543,3.28694,0.70228,70.22756,28.07922,41.1796,42.30927,51.58642,53.7623,55.46052,1299.93523,1268.59117,1297.70374,1285.5248,4.79621,2.1052,23.03694,21.33145,2.03255,49.92243
349,0.66283,0.65838,0.65484,0.65789,0.65584,3.28885,0.70225,70.2247,28.10937,41.1851,42.3126,51.58575,53.75866,55.46089,1299.93256,1268.5766,1297.63884,1285.46244,4.79622,2.10485,23.03691,21.33152,2.03208,49.92638
350,0.66322,0.65871,0.65519,0.65825,0.65623,3.29068,0.70223,70.22203,28.13345,41.18355,42.31499,51.58415,53.75537,55.46135,1299.92708,1268.55259,1297.6229,1285.44652,4.79623,2.10435,23.03689,21.33122,2.03161,49.92883
351,0.6636,0.65902,0.65552,0.65861,0.65661,3.29244,0.7022,70.21912,28.15181,41.17676,42.31594,51.58152,53.75209,55.46176,1299.89046,1268.49807,1297.65578,1285.47298,4.79622,2.1039,23.03688,21.33054,2.03117,49.92862
352,0.66398,0.65932,0.65585,0.65895,0.65701,3.29421,0.70216,70.21556,28.16397,41.16749,42.31541,51.57802,53.74808,55.46184,1299.81818,1268.41429,1297.72544,1285.52336,4.79617,2.10368,23.03687,21.32969,2.03068,49.92677
353,0.66433,0.65957,0.65617,0.65924,0.65743,3.29599,0.70212,70.21144,28.1694,41.15831,42.3144,51.57394,53.74382,55.46125,1299.72414,1268.31775,1297.81654,1285.58135,4.79612,2.10348,23.03687,21.329,2.0301,49.92628
354,0.66461,0.65973,0.65644,0.65947,0.65782,3.2976,0.70208,70.20772,28.16876,41.15158,42.31326,51.56951,53.74054,55.4596,1299.63591,1268.23025,1297.91617,1285.6409,4.7961,2.10298,23.03688,21.32843,2.02958,49.92857
355,0.6648,0.65979,0.65664,0.65962,0.65807,3.29875,0.70206,70.20563,28.16277,41.14619,42.31261,51.56556,53.73934,55.45706,1299.56932,1268.16118,1298.03626,1285.71688,4.79611,2.1018,23.0369,21.32793,2.02936,49.93366
356,0.66484,0.65974,0.65671,0.65967,0.6581,3.29912,0.70206,70.20573,28.15152,41.13976,42.31289,51.56288,53.74037,55.45409,1299.53493,1268.11914,1298.19408,1285.82551,4.79615,2.09995,23.03692,21.3274,2.02949,49.93936
357,0.66473,0.65961,0.65666,0.65964,0.65799,3.29878,0.70207,70.20705,28.1339,41.13072,42.31343,51.56158,53.74299,55.45106,1299.5359,1268.10582,1298.3871,1285.96554,4.79619,2.09787,23.03694,21.32674,2.02982,49.94201
358,0.66452,0.65942,0.65653,0.65953,0.6578,3.29796,0.70208,70.20825,28.10868,41.11885,42.31405,51.56083,53.74646,55.44822,1299.56646,1268.11454,1298.61006,1286.1393,4.7962,2.09616,23.03694,21.32602,2.03015,49.94171
359,0.66428,0.6592,0.65635,0.65938,0.65757,3.29697,0.70209,70.20907,28.07775,41.10405,42.31494,51.56005,53.75034,55.44576,1299.6143,1268.13286,1298.84592,1286.32831,4.79618,2.09513,23.03694,21.32558,2.03043,49.94106
360,0.664,0.65896,0.65613,0.65918,0.65729,3.29583,0.7021,70.20957,28.04722,41.08891,42.31611,51.55912,53.75398,55.44344,1299.6638,1268.15009,1299.07629,1286.51504,4.79614,2.09498,23.03694,21.32589,2.03063,49.94326
361,0.66368,0.65869,0.65587,0.65893,0.65698,3.29449,0.7021,70.20987,28.02266,41.07886,42.31774,51.55834,53.75634,55.4409,1299.70982,1268.16742,1299.28914,1286.69546,4.7961,2.09568,23.03694,21.32678,2.0308,49.95117
362,0.66332,0.65839,0.65555,0.65861,0.65663,3.2929,0.7021,70.21001,28.00632,41.0775,42.31976,51.55724,53.75661,55.43759,1299.75123,1268.18769,1299.46964,1286.86384,4.79605,2.09709,23.03692,21.32761,2.03109,49.96389
363,0.66295,0.6581,0.65522,0.65826,0.65625,3.2912,0.7021,70.20999,27.99836,41.08394,42.32158,51.55536,53.75493,55.43325,1299.79588,1268.2184,1299.61496,1287.02077,4.796,2.09885,23.03688,21.32786,2.03161,49.97943
364,0.66261,0.65783,0.6549,0.65793,0.65589,3.28961,0.7021,70.20978,27.99842,41.09628,42.32277,51.55325,53.75248,55.42877,1299.85273,1268.2679,1299.71923,1287.15789,4.79594,2.10072,23.03682,21.32744,2.03232,49.99524
365,0.66233,0.65761,0.65463,0.65762,0.65556,3.28825,0.70209,70.20939,28.006,41.11267,42.32327,51.55176,53.75008,55.42518,1299.93502,1268.34159,1299.80223,1287.28616,4.79587,2.10272,23.03677,21.32606,2.03318,50.00916
366,0.66211,0.65745,0.65439,0.65734,0.65527,3.28711,0.70209,70.20888,28.02014,41.13052,42.32315,51.5509,53.74741,55.42255,1300.04733,1268.43829,1299.91081,1287.44443,4.79579,2.10477,23.03673,21.32372,2.03406,50.02153
367,0.66192,0.65731,0.65418,0.65708,0.65501,3.2861,0.70208,70.20836,28.03945,41.14979,42.32224,51.55047,53.74417,55.42073,1300.17395,1268.54538,1300.04959,1287.63511,4.79572,2.10657,23.03673,21.32089,2.03482,50.03276
368,0.66176,0.6572,0.65397,0.65684,0.65477,3.28516,0.70208,70.20793,28.06235,41.17105,42.32012,51.54997,53.7403,55.41967,1300.29018,1268.64096,1300.21928,1287.85119,4.79567,2.10788,23.03678,21.31785,2.03531,50.04163
369,0.66161,0.6571,0.65376,0.65662,0.65455,3.28426,0.70208,70.20759,28.0878,41.19437,42.31673,51.54914,53.73583,55.41917,1300.38064,1268.71492,1300.41475,1288.07809,4.79565,2.10869,23.03686,21.31458,2.03557,50.04805
370,0.66148,0.65702,0.65356,0.65643,0.65435,3.28338,0.70207,70.20736,28.11541,41.21961,42.31289,51.54862,53.73086,55.4187,1300.44716,1268.76617,1300.6292,1288.3104,4.79565,2.10909,23.03694,21.31097,2.03576,50.05367
371,0.66138,0.65695,0.65339,0.65626,0.6542,3.28257,0.70207,70.20722,28.14511,41.24551,42.3096,51.54876,53.72563,55.41756,1300.49517,1268.7972,1300.8567,1288.54782,4.79566,2.1091,23.03704,21.30699,2.036,50.05968
372,0.66132,0.65692,0.65327,0.65615,0.6541,3.28197,0.70207,70.20716,28.17635,41.26956,42.30715,51.5499,53.72052,55.41607,1300.51898,1268.80485,1301.07767,1288.77715,4.79569,2.10872,23.03715,21.30281,2.03624,50.06231
373,0.66133,0.65693,0.65326,0.65616,0.65408,3.28183,0.70207,70.20711,28.20736,41.29049,42.30592,51.55218,53.71642,55.41536,1300.51039,1268.78443,1301.27024,1288.96925,4.79571,2.10814,23.03727,21.29853,2.03634,50.05869
374,0.66139,0.65698,0.65333,0.65625,0.65413,3.28216,0.70207,70.20707,28.23486,41.30681,42.30623,51.55563,53.71412,55.41595,1300.4881,1268.75527,1301.42223,1289.10391,4.79572,2.10743,23.03738,21.29467,2.03625,50.04961
375,0.66148,0.65705,0.65344,0.65638,0.65422,3.28268,0.70207,70.20707,28.25462,41.31744,42.30793,51.5601,53.71373,55.41782,1300.46912,1268.73365,1301.55608,1289.20258,4.79573,2.10679,23.03748,21.29195,2.03595,50.03679
376,0.66156,0.65711,0.65353,0.6565,0.6543,3.28312,0.70207,70.20712,28.26406,41.32291,42.31006,51.56492,53.71479,55.42041,1300.45452,1268.72361,1301.66427,1289.26366,4.79572,2.10649,23.03756,21.29113,2.03548,50.02316
377,0.66161,0.65715,0.65359,0.65659,0.65437,3.28342,0.70207,70.20722,28.2629,41.32417,42.3114,51.56959,53.71719,55.42347,1300.43018,1268.71085,1301.73545,1289.27868,4.7957,2.10663,23.03762,21.29234,2.03494,50.01033
378,0.66164,0.65718,0.65361,0.65666,0.65442,3.2836,0.70208,70.2074,28.25222,41.3229,42.31122,51.57339,53.72065,55.42664,1300.39107,1268.68494,1301.78927,1289.27312,4.79567,2.10728,23.03761,21.29528,2.03453,49.99907
379,0.66165,0.65718,0.65361,0.65669,0.65444,3.28366,0.70208,70.20764,28.23323,41.31921,42.30913,51.57612,53.72492,55.43004,1300.34657,1268.65159,1301.84089,1289.26945,4.79564,2.1086,23.03754,21.29915,2.0344,49.98692
380,0.66162,0.65716,0.65359,0.6567,0.65444,3.2836,0.70208,70.20795,28.20708,41.31175,42.30436,51.57745,53.72961,55.43369,1300.29705,1268.61735,1301.87802,1289.26284,4.7956,2.11079,23.03743,21.303,2.03449,49.9711
381,0.66155,0.65711,0.65355,0.65668,0.65441,3.28339,0.70208,70.20837,28.17438,41.29898,42.29682,51.57755,53.73473,55.43757,1300.26224,1268.603,1301.87333,1289.228,4.79555,2.11373,23.03729,21.3065,2.03468,49.95061
382,0.66145,0.65704,0.65349,0.65663,0.65435,3.28303,0.70209,70.20892,28.13586,41.28292,42.28766,51.57691,53.74059,55.44179,1300.26064,1268.62434,1301.78896,1289.12355,4.79551,2.11702,23.03715,21.30965,2.03481,49.92675
383,0.66134,0.65695,0.65341,0.65655,0.65426,3.28255,0.7021,70.20958,28.09284,41.26533,42.27897,51.57555,53.74664,55.44567,1300.29035,1268.68092,1301.6262,1288.94781,4.79548,2.11994,23.03701,21.31258,2.03499,49.90438
384,0.6612,0.65684,0.65331,0.65644,0.65414,3.28194,0.7021,70.2104,28.04748,41.24691,42.27166,51.57327,53.75198,55.44852,1300.33068,1268.75552,1301.44102,1288.75259,4.79546,2.12184,23.03686,21.31536,2.03539,49.88813
385,0.66107,0.65671,0.65319,0.65631,0.65399,3.28123,0.70211,70.21128,28.00257,41.22976,42.26597,51.57042,53.75627,55.45014,1300.35567,1268.82468,1301.25072,1288.55363,4.79546,2.12249,23.0367,21.31807,2.03641,49.87906
386,0.66093,0.65657,0.65305,0.65616,0.65383,3.28047,0.70212,70.21204,27.96134,41.21497,42.26184,51.56797,53.75956,55.45078,1300.35914,1268.87884,1301.05968,1288.35144,4.79546,2.12209,23.03656,21.3201,2.03844,49.87502
387,0.6608,0.65641,0.6529,0.656,0.65366,3.2797,0.70213,70.21263,27.9282,41.2034,42.25868,51.56689,53.76191,55.45077,1300.34435,1268.91922,1300.89941,1288.17756,4.79548,2.12098,23.03645,21.32083,2.04128,49.87318
388,0.66066,0.65625,0.65277,0.65585,0.65352,3.27898,0.70213,70.21301,27.9074,41.19483,42.25576,51.56748,53.76341,55.45053,1300.31739,1268.94965,1300.78487,1288.05712,4.79551,2.11978,23.03638,21.31987,2.04441,49.87071
389,0.66054,0.6561,0.65265,0.65571,0.65339,3.27834,0.70213,70.21318,27.90152,41.18829,42.25316,51.5689,53.76371,55.44991,1300.29445,1268.98423,1300.70246,1287.98394,4.79554,2.11857,23.03634,21.31717,2.04743,49.86886
390,0.66042,0.65597,0.65256,0.65561,0.65329,3.2778,0.70213,70.21304,27.91051,41.18461,42.25133,51.5706,53.7627,55.44865,1300.27863,1269.02096,1300.64357,1287.95216,4.79558,2.11718,23.03636,21.31348,2.05006,49.86864
391,0.66032,0.65586,0.65249,0.65553,0.65322,3.27739,0.70212,70.21255,27.93286,41.18575,42.25124,51.57249,53.7605,55.4466,1300.26111,1269.04637,1300.59948,1287.94937,4.79562,2.11576,23.03641,21.31022,2.05242,49.87352
392,0.66026,0.65579,0.65243,0.6555,0.65319,3.27714,0.70212,70.21169,27.96746,41.19204,42.25413,51.57463,53.75735,55.444,1300.23683,1269.0469,1300.56762,1287.96641,4.79567,2.11458,23.03651,21.30906,2.05505,49.88702
393,0.66022,0.65577,0.6524,0.6555,0.6532,3.27707,0.7021,70.2104,28.01472,41.20351,42.25984,51.57726,53.75347,55.44153,1300.20461,1269.01575,1300.57426,1288.0271,4.7957,2.11382,23.03664,21.31046,2.05825,49.90716
394,0.66023,0.65577,0.65238,0.65552,0.65325,3.27715,0.70208,70.20859,28.07569,41.21958,42.26757,51.58035,53.74897,55.43946,1300.16916,1268.96886,1300.61344,1288.12383,4.79567,2.11351,23.0368,21.31392,2.06173,49.93126
395,0.66027,0.65579,0.65237,0.65557,0.65332,3.27735,0.70206,70.20639,28.1477,41.23906,42.27615,51.58456,53.74447,55.43827,1300.12516,1268.91665,1300.66776,1288.23249,4.7956,2.11363,23.03697,21.31925,2.06482,49.95569
396,0.66033,0.65584,0.65239,0.65561,0.6534,3.27762,0.70204,70.20398,28.2227,41.26214,42.28314,51.59012,53.7405,55.43807,1300.08663,1268.8673,1300.73751,1288.34785,4.79549,2.11438,23.03714,21.3259,2.06683,49.97755
397,0.6604,0.6559,0.65243,0.65566,0.65347,3.27791,0.70201,70.20154,28.2912,41.28782,42.28684,51.59632,53.73717,55.43859,1300.07915,1268.84033,1300.80894,1288.45749,4.79538,2.11589,23.03728,21.33318,2.06756,49.99451
398,0.66047,0.65598,0.65249,0.6557,0.65353,3.27821,0.70199,70.19943,28.34348,41.31588,42.28749,51.6018,53.73458,55.43953,1300.12708,1268.85883,1300.88017,1288.56648,4.79532,2.11821,23.03739,21.34052,2.0675,50.00541
399,0.66052,0.65608,0.65257,0.65575,0.65358,3.27854,0.70198,70.19787,28.37734,41.34496,42.2866,51.6058,53.73298,55.44072,1300.23955,1268.93,1300.95605,1288.68077,4.79532,2.12097,23.03747,21.34764,2.06702,50.01021
400,0.66058,0.65619,0.65266,0.65581,0.65363,3.27888,0.70197,70.19682,28.39619,41.37242,42.28612,51.60802,53.73251,55.44204,1300.39963,1269.04091,1301.0285,1288.78264,4.79533,2.12377,23.03749,21.35379,2.06629,50.01109
401,0.66062,0.65629,0.65273,0.65587,0.65368,3.2792,0.70196,70.19622,28.4037,41.3938,42.28684,51.60845,53.73273,55.44335,1300.57398,1269.16786,1301.10105,1288.8693,4.79533,2.12616,23.03746,21.35832,2.06545,50.01022
402,0.66066,0.65637,0.65278,0.65591,0.65372,3.27945,0.70196,70.19593,28.40307,41.40693,42.2882,51.60741,53.73312,55.44473,1300.72756,1269.28745,1301.1574,1288.92413,4.7953,2.12778,23.03742,21.36124,2.06473,50.00769
403,0.6607,0.65642,0.65283,0.65595,0.65374,3.27963,0.70196,70.19598,28.39699,41.41376,42.28949,51.60511,53.73384,55.44641,1300.83571,1269.38509,1301.16974,1288.92675,4.79528,2.12862,23.03736,21.36292,2.06422,50.00205
404,0.66074,0.65645,0.65286,0.65596,0.65375,3.27972,0.70196,70.19653,28.38557,41.41594,42.28973,51.60203,53.73517,55.44821,1300.89444,1269.45982,1301.13322,1288.87493,4.79527,2.12885,23.03727,21.36296,2.06394,49.99141
405,0.66077,0.65645,0.65289,0.65596,0.65374,3.27974,0.70197,70.19769,28.36247,41.41303,42.28842,51.59865,53.73708,55.44942,1300.91415,1269.51544,1301.04198,1288.76205,4.7953,2.12882,23.03715,21.36108,2.06401,49.97632
406,0.66078,0.65644,0.65292,0.65594,0.65372,3.27971,0.70199,70.19949,28.31635,41.40514,42.28623,51.59486,53.73953,55.44968,1300.92109,1269.56766,1300.87794,1288.5728,4.79535,2.12872,23.03701,21.35704,2.06458,49.95951
407,0.66078,0.65642,0.65294,0.65592,0.65369,3.27966,0.70202,70.20194,28.24577,41.39263,42.28371,51.59011,53.74246,55.44909,1300.9291,1269.62333,1300.67428,1288.34704,4.79542,2.12823,23.03687,21.35072,2.06569,49.94222
408,0.66077,0.6564,0.65295,0.6559,0.65366,3.27959,0.70205,70.20478,28.16621,41.37626,42.28095,51.58464,53.74598,55.44818,1300.93658,1269.68128,1300.50168,1288.16025,4.79551,2.12731,23.03673,21.3428,2.06728,49.92495
409,0.66076,0.65638,0.65295,0.65589,0.65363,3.27953,0.70207,70.20761,28.09196,41.35631,42.27757,51.57887,53.7499,55.44751,1300.94206,1269.73905,1300.39846,1288.05177,4.79563,2.12631,23.03661,21.33461,2.06915,49.90777
410,0.66076,0.65635,0.65293,0.6559,0.65362,3.2795,0.7021,70.21012,28.0275,41.33309,42.27305,51.573,53.7537,55.44737,1300.93913,1269.78451,1300.35886,1288.01261,4.79574,2.12508,23.03651,21.32672,2.07102,49.8901
411,0.66076,0.65631,0.65291,0.65591,0.65362,3.27949,0.70212,70.21219,27.97434,41.30879,42.26705,51.56723,53.75678,55.44762,1300.9142,1269.80389,1300.33392,1287.99623,4.79579,2.12352,23.03641,21.3196,2.07268,49.87335
412,0.66078,0.65628,0.65288,0.65593,0.65362,3.27948,0.70214,70.21383,27.93514,41.28705,42.25975,51.56226,53.75909,55.44781,1300.85856,1269.78816,1300.28951,1287.96921,4.7958,2.12165,23.03633,21.31349,2.07409,49.86044
413,0.6608,0.65626,0.65285,0.65595,0.65362,3.27948,0.70215,70.21496,27.91295,41.2701,42.25192,51.55909,53.76087,55.44761,1300.78129,1269.74196,1300.21586,1287.91798,4.79578,2.11961,23.03627,21.30858,2.07529,49.85201
414,0.66083,0.65623,0.65283,0.65597,0.65362,3.27949,0.70215,70.21556,27.90845,41.25881,42.24488,51.55836,53.7624,55.44724,1300.69723,1269.67834,1300.13433,1287.8616,4.79574,2.1177,23.03623,21.30485,2.0763,49.84636
415,0.66086,0.6562,0.65282,0.65597,0.65363,3.27949,0.70215,70.21565,27.91989,41.25194,42.24014,51.56006,53.76373,55.44704,1300.62156,1269.61802,1300.08043,1287.83338,4.79571,2.11593,23.0362,21.30187,2.07716,49.84161
416,0.66088,0.65615,0.65282,0.65597,0.65362,3.27946,0.70215,70.2153,27.94622,41.24854,42.23835,51.56391,53.76506,55.4476,1300.55948,1269.5699,1300.07066,1287.84583,4.79567,2.11453,23.03618,21.29932,2.07785,49.8366
417,0.66088,0.65611,0.65282,0.65596,0.65362,3.27942,0.70214,70.21456,27.98666,41.24576,42.2393,51.56926,53.76627,55.44905,1300.51876,1269.54069,1300.10807,1287.89473,4.79559,2.1136,23.03615,21.29704,2.07839,49.83273
418,0.66088,0.65607,0.65282,0.65596,0.65363,3.27938,0.70213,70.21355,28.04073,41.24143,42.2416,51.57508,53.76699,55.45113,1300.49395,1269.52228,1300.17642,1287.95652,4.79551,2.11295,23.0361,21.29519,2.07881,49.83002
419,0.66088,0.65604,0.65281,0.65595,0.65364,3.27936,0.70212,70.21242,28.10714,41.23726,42.24395,51.58047,53.76682,55.45338,1300.45443,1269.48135,1300.2672,1288.02579,4.79545,2.11234,23.03604,21.29358,2.07907,49.82741
420,0.66088,0.65602,0.65281,0.65595,0.65365,3.27937,0.70211,70.21118,28.18014,41.23739,42.24696,51.58514,53.76574,55.45533,1300.38115,1269.39487,1300.37449,1288.10437,4.79539,2.1121,23.036,21.29212,2.0792,49.82572
421,0.66089,0.65602,0.6528,0.65595,0.65367,3.27941,0.7021,70.21002,28.24674,41.24254,42.25158,51.58937,53.76418,55.45702,1300.28186,1269.27081,1300.49044,1288.18787,4.79532,2.11213,23.03598,21.29116,2.07923,49.82507
422,0.66089,0.65603,0.65278,0.65596,0.6537,3.27945,0.70209,70.20907,28.296,41.25089,42.25779,51.59357,53.76243,55.45844,1300.18245,1269.14113,1300.60118,1288.26108,4.79525,2.11219,23.03597,21.29131,2.07919,49.82531
423,0.66087,0.65603,0.65276,0.65597,0.65371,3.27945,0.70208,70.20836,28.32855,41.26092,42.26509,51.59765,53.76061,55.45919,1300.10712,1269.03526,1300.67867,1288.30173,4.79519,2.11234,23.03599,21.29305,2.07928,49.82668
424,0.66085,0.65601,0.65273,0.65597,0.6537,3.27937,0.70208,70.20786,28.34987,41.27207,42.27209,51.601,53.75893,55.45919,1300.06024,1268.96072,1300.72086,1288.30976,4.79515,2.11272,23.03603,21.29604,2.07961,49.82744
425,0.6608,0.65598,0.65266,0.65593,0.65367,3.27917,0.70208,70.2075,28.36327,41.28194,42.27703,51.6034,53.75775,55.45879,1300.03123,1268.91356,1300.74719,1288.30181,4.79516,2.11342,23.03606,21.2994,2.08018,49.82569
426,0.66072,0.65594,0.65257,0.65586,0.6536,3.27883,0.70207,70.20735,28.36966,41.28884,42.27904,51.60468,53.7576,55.45851,1300.02693,1268.89989,1300.78907,1288.30763,4.79521,2.1145,23.03611,21.30292,2.08091,49.82183
427,0.66062,0.65588,0.65245,0.65577,0.65351,3.27838,0.70207,70.20743,28.3687,41.29213,42.27803,51.60468,53.75863,55.45845,1300.05695,1268.9235,1300.82214,1288.30538,4.79529,2.11576,23.03617,21.30652,2.08167,49.81587
428,0.6605,0.65583,0.6523,0.65567,0.6534,3.27784,0.70208,70.20776,28.35876,41.29246,42.2742,51.60354,53.76057,55.45829,1300.12037,1268.98072,1300.80592,1288.25767,4.79537,2.11667,23.03624,21.30983,2.08237,49.80963
429,0.66036,0.65577,0.65214,0.65555,0.65327,3.27724,0.70208,70.20832,28.33582,41.29262,42.26864,51.60182,53.76315,55.45774,1300.21655,1269.06799,1300.75747,1288.18695,4.79543,2.11707,23.03631,21.31312,2.08285,49.80517
430,0.66023,0.6557,0.65197,0.65542,0.65313,3.2766,0.70209,70.20903,28.29362,41.29249,42.26255,51.60016,53.76595,55.45674,1300.3326,1269.16768,1300.73045,1288.14957,4.79547,2.11701,23.03638,21.3164,2.08308,49.80396
431,0.6601,0.65562,0.65181,0.65529,0.65299,3.27594,0.7021,70.20977,28.23252,41.29126,42.25644,51.59895,53.76846,55.45555,1300.44466,1269.25837,1300.73437,1288.15713,4.7955,2.11705,23.03644,21.31967,2.08298,49.80689
432,0.65997,0.65551,0.65166,0.65514,0.65284,3.27525,0.7021,70.21047,28.16461,41.28992,42.25133,51.59801,53.77038,55.45449,1300.531,1269.32405,1300.71038,1288.15439,4.79553,2.11757,23.03648,21.32271,2.08241,49.8126
433,0.65984,0.6554,0.65152,0.65498,0.65269,3.27453,0.70211,70.21107,28.10207,41.28834,42.24759,51.59686,53.77155,55.45353,1300.59532,1269.36985,1300.61587,1288.09407,4.79559,2.11844,23.0365,21.3248,2.0813,49.82
434,0.6597,0.65528,0.65137,0.65481,0.65254,3.27381,0.70211,70.21152,28.05007,41.28642,42.24473,51.59545,53.77174,55.45248,1300.64727,1269.40623,1300.478,1287.99604,4.79565,2.11997,23.03649,21.32552,2.07971,49.8273
435,0.65956,0.65518,0.65124,0.65464,0.65241,3.27311,0.70212,70.2118,28.01096,41.28342,42.24281,51.5934,53.77078,55.4513,1300.69508,1269.44443,1300.33159,1287.89211,4.79571,2.122,23.03646,21.3248,2.0779,49.83202
436,0.65942,0.65507,0.65112,0.65448,0.65229,3.27246,0.70212,70.21189,27.98526,41.27902,42.24155,51.59057,53.76875,55.44991,1300.73617,1269.4837,1300.17382,1287.77378,4.79574,2.12405,23.03643,21.323,2.07599,49.83276
437,0.65928,0.65497,0.65102,0.65433,0.6522,3.27186,0.70212,70.21184,27.97248,41.27323,42.24153,51.58759,53.766,55.44829,1300.76976,1269.52304,1300.0235,1287.65319,4.79575,2.12559,23.03643,21.32041,2.07388,49.83278
438,0.65915,0.65489,0.65093,0.65422,0.65212,3.27136,0.70212,70.21174,27.97267,41.26683,42.24368,51.58524,53.76316,55.44687,1300.7958,1269.55979,1299.88531,1287.53239,4.79573,2.12646,23.03646,21.31758,2.07145,49.83495
439,0.65904,0.65483,0.65087,0.65413,0.65207,3.27097,0.70211,70.21163,27.98599,41.25929,42.24812,51.58387,53.76079,55.446,1300.80428,1269.58338,1299.7862,1287.43791,4.79574,2.12662,23.03649,21.31479,2.06873,49.84096
440,0.65896,0.65478,0.65083,0.65406,0.65204,3.27069,0.70211,70.21143,28.01032,41.25262,42.25412,51.58359,53.75897,55.44587,1300.78849,1269.58425,1299.737,1287.38712,4.79581,2.12653,23.03651,21.31205,2.06588,49.84942
441,0.6589,0.65473,0.65081,0.65402,0.65202,3.27051,0.70211,70.2111,28.03663,41.24849,42.26049,51.58407,53.75736,55.44661,1300.74035,1269.55073,1299.71666,1287.36445,4.79592,2.12668,23.0365,21.3091,2.06299,49.85637
442,0.65886,0.65469,0.65081,0.65399,0.65201,3.27039,0.70211,70.21075,28.05517,41.24565,42.26576,51.5846,53.75593,55.44822,1300.65911,1269.4784,1299.72152,1287.36364,4.79605,2.12742,23.03647,21.30587,2.06018,49.8576
443,0.65884,0.65465,0.65081,0.65398,0.65202,3.27034,0.70211,70.21059,28.06482,41.24248,42.26984,51.5847,53.75495,55.45052,1300.56573,1269.38541,1299.76724,1287.40198,4.79616,2.1284,23.03643,21.30242,2.05759,49.8527
444,0.65884,0.65462,0.65082,0.65401,0.65203,3.27035,0.70211,70.21073,28.07001,41.2375,42.27271,51.58419,53.75461,55.45312,1300.47915,1269.29472,1299.82213,1287.44954,4.79627,2.12925,23.03639,21.29908,2.05531,49.84457
445,0.65885,0.65462,0.65083,0.65406,0.65205,3.27043,0.70211,70.21108,28.0741,41.22923,42.27387,51.58325,53.75486,55.45544,1300.40505,1269.21675,1299.85046,1287.46805,4.79637,2.12979,23.03637,21.29619,2.05335,49.8378
446,0.65886,0.65464,0.65083,0.65412,0.65206,3.27054,0.70212,70.21164,28.07801,41.21688,42.27332,51.58203,53.75587,55.45728,1300.33448,1269.14745,1299.90007,1287.49873,4.79648,2.12967,23.03638,21.29405,2.05163,49.83496
