Time,U1,U2,U3,U4,U5,Utot,J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PoutH2,PinH2,DinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC
378,0.65095,0.64499,0.64461,0.64299,0.63315,3.21675,0.70054,70.05384,25.53768,38.38437,46.44397,51.43887,53.77642,55.44244,1299.98766,1267.45807,1299.68882,1287.02046,4.79511,2.11041,23.03616,21.26974,2.04719,52.63067
379,0.65087,0.64504,0.64453,0.64299,0.63309,3.21658,0.70054,70.05379,25.53327,38.38004,46.44132,51.41755,53.76097,55.43596,1299.79647,1267.23929,1299.56543,1287.03844,4.79528,2.11049,23.03607,21.27643,2.04887,52.63515
380,0.65072,0.64506,0.64443,0.64299,0.63301,3.21626,0.70054,70.05408,25.51568,38.34583,46.4392,51.39085,53.74215,55.42647,1299.76631,1267.13843,1299.51689,1287.08537,4.79546,2.11037,23.03612,21.28298,2.04193,52.62001
381,0.65059,0.645,0.64431,0.64294,0.63292,3.21579,0.70054,70.05409,25.48874,38.30123,46.4385,51.35989,53.71983,55.41354,1299.96351,1267.25959,1299.41371,1287.01893,4.79557,2.11079,23.03634,21.29032,2.03541,52.6237
382,0.65054,0.64489,0.64415,0.64278,0.63279,3.21516,0.70054,70.05425,25.44355,38.25136,46.44967,51.32268,53.69581,55.39928,1300.31715,1267.541,1299.42248,1287.02547,4.79541,2.11218,23.03654,21.29763,2.02841,52.63288
383,0.65047,0.64472,0.64393,0.64253,0.63257,3.21423,0.70055,70.05514,25.38044,38.17651,46.48169,51.28499,53.6741,55.38605,1300.62472,1267.77803,1299.56585,1287.12468,4.7951,2.11323,23.03663,21.3025,2.02336,52.64408
384,0.65034,0.6445,0.64365,0.6423,0.63237,3.21315,0.70057,70.05652,25.31886,38.09529,46.53425,51.2558,53.65776,55.37971,1300.88321,1267.97969,1299.70097,1287.15787,4.79502,2.11253,23.0367,21.30306,2.02047,52.67294
385,0.65017,0.64425,0.64336,0.64206,0.63221,3.21201,0.70058,70.05779,25.27703,38.0425,46.58548,51.23512,53.64092,55.37948,1301.05234,1268.12334,1299.72381,1287.07779,4.79502,2.11129,23.03671,21.29813,2.02168,52.69268
386,0.64997,0.64395,0.64298,0.64179,0.63201,3.21066,0.70059,70.05886,25.22457,38.00854,46.62822,51.22175,53.62581,55.38701,1300.9171,1267.9918,1299.74676,1287.06515,4.79511,2.11167,23.03657,21.29278,2.02147,52.68355
387,0.64972,0.64364,0.6425,0.64153,0.63175,3.20908,0.7006,70.05992,25.16186,37.98288,46.66427,51.21022,53.61636,55.39849,1300.48321,1267.55181,1299.82327,1287.14378,4.79504,2.11343,23.03642,21.28752,2.01812,52.64973
388,0.64943,0.64333,0.64195,0.64131,0.63152,3.20752,0.70061,70.06072,25.10864,37.96952,46.68404,51.20369,53.61616,55.4096,1299.9479,1266.99184,1299.78074,1287.09041,4.79515,2.11502,23.03624,21.2802,2.01539,52.60137
389,0.64916,0.64301,0.64142,0.64106,0.6313,3.20608,0.70061,70.061,25.07924,37.98815,46.6855,51.20444,53.6225,55.4167,1299.7002,1266.73187,1299.74919,1287.05937,4.79516,2.11662,23.03601,21.27344,2.01158,52.54009
390,0.64891,0.64271,0.64107,0.64074,0.63103,3.20474,0.70061,70.06098,25.05832,38.02037,46.66921,51.20673,53.62947,55.41955,1299.79669,1266.83194,1299.79133,1287.06449,4.79501,2.11831,23.03581,21.26927,2.00847,52.49566
391,0.64861,0.64234,0.64073,0.64034,0.63058,3.20279,0.70061,70.06089,25.04666,38.02145,46.64057,51.20534,53.63751,55.41311,1300.04412,1267.12685,1299.95889,1287.08972,4.79472,2.12012,23.03564,21.26777,2.01314,52.46758
392,0.64814,0.64184,0.64023,0.63979,0.62996,3.20008,0.70061,70.06074,25.05047,38.00153,46.61649,51.20751,53.63997,55.39648,1300.26186,1267.39899,1300.22498,1287.19271,4.79453,2.12153,23.03544,21.26727,2.01817,52.46283
393,0.64747,0.64119,0.63967,0.63902,0.6292,3.19678,0.70061,70.06049,25.07097,37.98013,46.59569,51.2135,53.63911,55.38232,1300.47126,1267.64048,1300.48596,1287.3709,4.79443,2.12152,23.03518,21.26747,2.02238,52.4881
394,0.64671,0.64042,0.63912,0.63808,0.62832,3.19296,0.7006,70.06006,25.10614,37.94555,46.5692,51.2233,53.63918,55.37626,1300.57526,1267.78107,1300.57771,1287.47649,4.79437,2.1199,23.03494,21.26834,2.02816,52.50069
395,0.64587,0.63955,0.63848,0.6371,0.62744,3.18896,0.7006,70.05963,25.163,37.91215,46.53981,51.23929,53.64257,55.37289,1300.3725,1267.63178,1300.57168,1287.49976,4.79435,2.11746,23.0349,21.26897,2.03475,52.49672
396,0.64494,0.63858,0.63762,0.6362,0.62659,3.18442,0.70059,70.05943,25.24006,37.90714,46.51005,51.25877,53.64779,55.37242,1300.04152,1267.32121,1300.46062,1287.43338,4.7944,2.11509,23.03474,21.26899,2.02794,52.49989
397,0.64398,0.63762,0.63669,0.63545,0.62577,3.17992,0.70059,70.05948,25.32548,37.92844,46.48121,51.27441,53.65387,55.37715,1299.8518,1267.1027,1300.20257,1287.26846,4.79462,2.11274,23.03369,21.26941,2.02135,52.5032
398,0.64307,0.63674,0.63579,0.63476,0.62501,3.1757,0.7006,70.05972,25.40046,37.95664,46.4508,51.2872,53.65967,55.38415,1299.89243,1267.12202,1299.81181,1286.99975,4.79483,2.10994,23.03202,21.27246,2.01718,52.48853
399,0.64226,0.636,0.63496,0.63415,0.62435,3.17195,0.7006,70.06011,25.4691,37.98361,46.43048,51.29576,53.66595,55.39055,1300.16022,1267.36116,1299.34875,1286.60577,4.79493,2.1081,23.03121,21.27774,2.01468,52.47538
400,0.64148,0.63538,0.63428,0.63364,0.62369,3.16858,0.7006,70.06052,25.52592,38.01063,46.42685,51.30183,53.67655,55.40013,1300.5341,1267.73089,1298.93106,1286.18883,4.79504,2.10862,23.07297,21.28176,2.01359,52.45148
401,0.6408,0.63485,0.6337,0.63323,0.62306,3.16554,0.70061,70.06077,25.56014,38.03935,46.42946,51.30608,53.685,55.40804,1300.90532,1268.14084,1298.71252,1286.00064,4.79515,2.11015,23.08788,21.28492,2.01356,52.42759
402,0.64034,0.63439,0.63312,0.63283,0.62244,3.16289,0.70061,70.06064,25.57812,38.05679,46.42856,51.29867,53.6858,55.41525,1301.20405,1268.51303,1298.4319,1285.79743,4.79521,2.1104,23.03623,21.28898,2.0143,52.42431
403,0.63998,0.63396,0.63254,0.63237,0.62181,3.16037,0.7006,70.0604,25.5738,38.06637,46.42425,51.28563,53.6889,55.42614,1301.31221,1268.67032,1298.10042,1285.52127,4.79511,2.10947,23.0431,21.29195,2.01527,52.42136
404,0.63966,0.63353,0.63205,0.63195,0.6212,3.15807,0.7006,70.06005,25.56449,38.08032,46.4095,51.27604,53.69613,55.43797,1301.25442,1268.63225,1297.95181,1285.40009,4.79497,2.1107,23.04046,21.2924,2.01607,52.39064
405,0.63939,0.63308,0.63153,0.63161,0.6207,3.15602,0.7006,70.05957,25.55901,38.09929,46.38346,51.26431,53.70045,55.44976,1301.00047,1268.37889,1297.93239,1285.41757,4.79504,2.11306,23.03859,21.2889,2.0169,52.33959
406,0.63923,0.63259,0.63093,0.63125,0.62076,3.1537,0.70059,70.05941,25.55621,38.09457,46.35896,51.24845,53.69273,55.45407,1300.6418,1268.00806,1298.13065,1285.63385,4.79525,2.11401,23.03741,21.28665,2.01869,52.30201
407,0.63945,0.63286,0.63119,0.63137,0.62113,3.15714,0.7006,70.05955,25.55463,38.07502,46.36903,51.22969,53.67722,55.45243,1300.33215,1267.65288,1298.29596,1285.70093,4.7954,2.11453,23.03684,21.28964,2.02121,52.29412
408,0.6398,0.63368,0.63191,0.63157,0.62132,3.16041,0.7006,70.05998,25.55312,38.06551,46.40491,51.22419,53.66931,55.45276,1300.1125,1267.39548,1298.42009,1285.61337,4.79545,2.11541,23.03667,21.29522,2.0229,52.28279
409,0.64027,0.6343,0.6326,0.63185,0.62178,3.16366,0.70061,70.06055,25.54189,38.0724,46.45293,51.22826,53.67185,55.44848,1299.99183,1267.28737,1298.69901,1285.74917,4.79558,2.11633,23.03657,21.30047,2.02415,52.2705
410,0.64081,0.63507,0.63341,0.63217,0.62237,3.16651,0.70061,70.06111,26.58642,38.09588,46.50931,51.22999,53.66961,55.43432,1299.8455,1267.17406,1298.94948,1285.93746,4.79577,2.11576,23.03646,21.30558,2.02566,52.30954
411,0.64166,0.63591,0.63447,0.63296,0.62334,3.16965,0.70062,70.0615,27.04619,38.12316,46.58428,51.22798,53.6617,55.41458,1299.58731,1266.94461,1299.16318,1286.12353,4.79579,2.11359,23.0364,21.30784,2.02539,52.37251
412,0.643,0.63721,0.63588,0.63449,0.62465,3.17645,0.70062,70.0616,27.48702,38.16794,46.66088,51.22849,53.659,55.39935,1299.4723,1266.84004,1299.40385,1286.38241,4.79555,2.11095,23.03636,21.30694,2.02412,52.41942
413,0.6444,0.63859,0.63728,0.63577,0.62595,3.183,0.70061,70.0613,28.5159,38.20822,46.72238,51.22885,53.65935,55.39035,1299.59938,1266.95364,1299.82254,1286.91457,4.7953,2.10923,23.03627,21.30342,2.02544,52.4439
414,0.64572,0.63975,0.63821,0.6367,0.62717,3.18923,0.70061,70.06113,28.56986,38.21239,46.76582,51.22343,53.6508,55.38299,1299.7738,1267.10129,1300.49826,1287.75514,4.79519,2.11068,23.03613,21.29809,2.02588,52.44573
415,0.64597,0.63998,0.63795,0.63719,0.62645,3.185,0.70061,70.06111,28.57213,38.181,46.78729,51.21198,53.63949,55.37723,1299.95949,1267.26438,1301.22707,1288.58979,4.79507,2.11493,23.03603,21.29291,2.02463,52.41437
416,0.6455,0.63959,0.63746,0.63718,0.6259,3.18213,0.70061,70.06121,28.54468,38.13849,46.79075,51.20665,53.63621,55.37961,1300.39325,1267.70812,1301.58665,1288.92313,4.79492,2.11764,23.03597,21.28695,2.02862,52.3663
417,0.64507,0.6393,0.63692,0.63692,0.62561,3.18071,0.70062,70.06144,28.51423,38.0865,46.77233,51.20887,53.63906,55.39166,1300.96037,1268.29331,1301.67441,1288.96112,4.79487,2.11639,23.03586,21.28191,2.03122,52.31352
418,0.6445,0.63882,0.63635,0.63639,0.62529,3.17884,0.70062,70.06176,28.4837,38.02668,46.72847,51.213,53.64311,55.40258,1301.18342,1268.55604,1301.60183,1288.82506,4.79495,2.11428,23.03572,21.27953,2.03155,52.26177
419,0.6438,0.63809,0.63547,0.6354,0.62485,3.1765,0.70062,70.0619,28.45415,38.00411,46.67131,51.22205,53.64754,55.41132,1301.11653,1268.53882,1301.41565,1288.57904,4.79501,2.11427,23.03572,21.27729,2.0307,52.22649
420,0.64277,0.63742,0.63459,0.63449,0.62427,3.1737,0.70062,70.06181,28.4607,38.03366,46.61912,51.23919,53.65881,55.41905,1301.02805,1268.51712,1300.70907,1287.83344,4.79501,2.11458,23.03585,21.2766,2.02673,52.20841
421,0.64197,0.63688,0.63409,0.63379,0.62382,3.17191,0.70062,70.06145,28.57469,38.0949,46.57624,51.26238,53.67311,55.42072,1301.00714,1268.55628,1299.83804,1286.9796,4.79503,2.11358,23.03599,21.28028,2.02008,52.20742
422,0.64163,0.63649,0.63388,0.63323,0.62354,3.17078,0.70061,70.06094,28.67685,38.17478,46.55806,51.28643,53.6822,55.40703,1301.15809,1268.7499,1299.44724,1286.67495,4.79511,2.11246,23.03621,21.2863,2.01251,52.23437
423,0.64159,0.63593,0.63405,0.63278,0.62339,3.16834,0.70061,70.06058,28.77315,38.25615,46.55945,51.31064,53.67948,55.38368,1301.43789,1269.06288,1299.53776,1286.92064,4.79511,2.11229,23.0365,21.29308,2.00395,52.29148
424,0.64195,0.6359,0.63457,0.63315,0.62371,3.1681,0.7006,70.06027,28.8842,38.33291,46.5777,51.33542,53.67344,55.35902,1301.8273,1269.47482,1299.63657,1287.18039,4.79506,2.1119,23.03678,21.29899,1.99204,52.37436
425,0.64258,0.6367,0.63524,0.63394,0.62438,3.17246,0.7006,70.05988,28.98926,38.38657,46.61005,51.34905,53.67324,55.33728,1302.20792,1269.85032,1299.45887,1287.12045,4.79497,2.10682,23.03686,21.30358,1.97825,52.46267
426,0.64338,0.63747,0.63591,0.63466,0.62517,3.17676,0.70059,70.05935,29.03422,38.40063,46.63832,51.34608,53.67303,55.32289,1302.26267,1269.81474,1299.31103,1287.02022,4.79487,2.10059,23.0368,21.3054,1.966,52.52226
427,0.64388,0.63821,0.63627,0.6351,0.62616,3.18092,0.70059,70.05888,29.03189,38.37127,46.64735,51.33308,53.66755,55.32219,1301.89477,1269.3181,1299.51672,1287.20444,4.79481,2.09732,23.03667,21.3037,1.95585,52.55429
428,0.64374,0.63807,0.63604,0.63512,0.62498,3.17544,0.70059,70.05881,28.98963,38.3151,46.63994,51.31519,53.66072,55.33782,1301.43646,1268.8076,1299.88632,1287.49187,4.79471,2.09769,23.03652,21.30076,1.94823,52.54665
429,0.64344,0.63719,0.63549,0.63461,0.62406,3.17101,0.70059,70.0591,28.93336,38.25654,46.61747,51.29043,53.66411,55.35853,1301.16821,1268.51137,1300.11398,1287.61732,4.79462,2.10292,23.03634,21.29752,1.94015,52.49119
430,0.64312,0.63651,0.63479,0.63398,0.62354,3.16819,0.70059,70.05948,28.88582,38.21938,46.57469,51.25869,53.66339,55.37977,1300.99801,1268.30585,1300.26576,1287.68616,4.79468,2.11224,23.03622,21.29447,1.93926,52.40978
431,0.6426,0.63569,0.63392,0.6332,0.62286,3.16483,0.7006,70.05995,28.84297,38.19254,46.51736,51.23277,53.65458,55.39872,1300.89383,1268.19946,1300.41683,1287.75635,4.7947,2.1232,23.03616,21.29334,1.9492,52.33604
432,0.64093,0.63459,0.63224,0.63193,0.622,3.161,0.7006,70.06057,28.80832,38.17983,46.47063,51.21979,53.64587,55.41105,1300.91166,1268.29953,1300.67975,1287.95048,4.79468,2.13248,23.0361,21.29359,1.96503,52.28054
433,0.64078,0.63421,0.63173,0.63069,0.6216,3.1594,0.70061,70.06106,28.80128,38.20208,46.44307,51.21811,53.63729,55.41738,1301.18084,1268.66014,1300.77234,1287.99845,4.79464,2.13682,23.03599,21.29496,1.98111,52.24201
434,0.64075,0.63415,0.63175,0.63077,0.62144,3.1588,0.70061,70.06127,28.82256,38.25723,46.43957,51.2223,53.62977,55.42306,1301.40657,1268.85645,1300.43552,1287.62335,4.79456,2.13735,23.03586,21.29743,1.99646,52.23248
435,0.64064,0.6343,0.63171,0.63129,0.62149,3.15941,0.70061,70.06142,28.84808,38.29422,46.44035,51.22649,53.62442,55.42963,1301.48261,1268.83194,1300.01957,1287.17482,4.79449,2.13484,23.03572,21.3004,2.01098,52.25978
436,0.63998,0.63406,0.63176,0.63159,0.62103,3.15793,0.70061,70.06159,28.85602,38.28582,46.44135,51.23126,53.62467,55.43818,1301.45067,1268.70793,1299.66368,1286.79028,4.7944,2.13055,23.03563,21.30321,2.02177,52.27834
437,0.63947,0.63361,0.63215,0.63159,0.62043,3.15511,0.70062,70.06179,28.84276,38.24688,46.45039,51.23369,53.62639,55.44553,1301.3173,1268.50502,1299.41306,1286.53004,4.79444,2.12649,23.03564,21.30046,2.02341,52.29623
438,0.64151,0.6352,0.6334,0.63252,0.62242,3.16432,0.70062,70.06211,28.81274,38.20832,46.45838,51.23165,53.62943,55.44896,1301.05995,1268.19267,1299.11764,1286.25736,4.79458,2.12357,23.03577,21.29171,2.02106,52.31258
439,0.64318,0.6366,0.63481,0.63398,0.6242,3.17233,0.70062,70.0625,28.76896,38.17533,46.43493,51.22856,53.63537,55.45172,1300.70979,1267.82083,1298.73429,1285.93489,4.79469,2.12244,23.03594,21.28226,2.01635,52.31455
440,0.64452,0.6379,0.6361,0.63528,0.62581,3.17952,0.70063,70.06266,28.72952,38.15547,46.38423,51.22876,53.6461,55.45314,1300.36844,1267.487,1298.39377,1285.6716,4.79466,2.12281,23.03612,21.2747,2.0172,52.2989
441,0.64559,0.63904,0.63724,0.63648,0.62714,3.18561,0.70062,70.06248,28.71958,38.1683,46.33228,51.23507,53.65674,55.45247,1300.00358,1267.14178,1298.14648,1285.48866,4.7946,2.12326,23.03636,21.26843,2.01665,52.27753
442,0.64642,0.63996,0.6382,0.63749,0.62813,3.19027,0.70062,70.06226,28.72721,38.21776,46.28778,51.24463,53.6659,55.45061,1299.57223,1266.73513,1297.8413,1285.21441,4.79468,2.12348,23.03663,21.26416,2.01329,52.25245
443,0.64702,0.64071,0.63901,0.63824,0.6288,3.19379,0.70062,70.06237,28.74339,38.27048,46.25234,51.25505,53.67184,55.44659,1299.2316,1266.40394,1297.83671,1285.21243,4.7948,2.12397,23.03678,21.26095,2.01259,52.23295
444,0.64748,0.6413,0.63965,0.63879,0.62925,3.19647,0.70063,70.06255,28.76917,38.31139,46.22705,51.2715,53.67773,55.44237,1299.05111,1266.22851,1298.16823,1285.53499,4.79486,2.12503,23.03685,21.25913,2.01196,52.22638
445,0.64782,0.64173,0.64006,0.63913,0.62949,3.19825,0.70063,70.06259,28.8069,38.33834,46.22352,51.28952,53.68242,55.43598,1298.92466,1266.13012,1298.34155,1285.67724,4.79505,2.12574,23.03681,21.25788,2.00881,52.23841
446,0.64806,0.64198,0.6403,0.63928,0.62955,3.19918,0.70063,70.06266,28.85134,38.35554,46.22197,51.30332,53.68754,55.42933,1298.82429,1266.09108,1298.22748,1285.50819,4.79532,2.12499,23.0368,21.25678,2.00769,52.24592
447,0.64823,0.64204,0.64037,0.63923,0.62957,3.1994,0.70063,70.06294,28.88067,38.3503,46.2238,51.31183,53.68616,55.42,1298.68662,1266.02772,1298.32774,1285.59185,4.79556,2.12361,23.03673,21.25712,2.00968,52.26309
448,0.64837,0.64206,0.64034,0.63912,0.62962,3.19944,0.70063,70.06316,28.89672,38.33596,46.22155,51.32117,53.6831,55.41004,1298.72111,1266.06138,1298.76384,1286.06767,4.79561,2.12196,23.03662,21.26063,2.01443,52.29219
449,0.64845,0.64207,0.64026,0.63912,0.62973,3.19953,0.70063,70.06304,28.90987,38.32894,46.19676,51.3277,53.6869,55.40501,1298.84964,1266.12853,1299.18009,1286.5046,4.79533,2.11751,23.03658,21.26774,2.0212,52.32478
450,0.64845,0.6421,0.64014,0.63924,0.62988,3.19971,0.70063,70.06275,28.92527,38.33836,46.14865,51.32598,53.69358,55.40536,1298.83104,1266.07021,1299.24543,1286.56728,4.79503,2.11014,23.03646,21.27715,2.02838,52.3407
451,0.64846,0.64217,0.64004,0.63945,0.63004,3.20008,0.70063,70.06278,28.94264,38.34653,46.10208,51.31774,53.69449,55.40871,1298.82399,1266.04891,1299.27358,1286.5298,4.79481,2.10171,23.03633,21.28461,2.03443,52.34444
452,0.64851,0.64224,0.63993,0.63966,0.63009,3.20042,0.70063,70.06331,28.95617,38.3355,46.0768,51.30257,53.68999,55.41567,1298.93382,1266.13292,1299.41736,1286.5884,4.7945,2.09506,23.0363,21.28762,2.03848,52.33599
453,0.64854,0.64219,0.63981,0.63975,0.63004,3.20031,0.70064,70.06392,28.96551,38.29951,46.06923,51.28576,53.68735,55.4248,1299.16927,1266.32317,1299.44156,1286.50671,4.7942,2.09366,23.03628,21.28709,2.03957,52.30411
454,0.64848,0.64208,0.63967,0.63971,0.62989,3.19978,0.70064,70.06422,28.96743,38.28231,46.07293,51.27546,53.69265,55.437,1299.35972,1266.54325,1299.22888,1286.22897,4.7941,2.09783,23.03614,21.28325,2.03832,52.26503
455,0.64831,0.64191,0.63951,0.63952,0.62962,3.19883,0.70064,70.06431,28.97627,38.28948,46.07931,51.26928,53.69388,55.44493,1299.39548,1266.64654,1299.28028,1286.33325,4.7942,2.10397,23.0361,21.27706,2.03621,52.24413
456,0.64811,0.64172,0.63935,0.63922,0.62929,3.19766,0.70064,70.06424,28.98927,38.29109,46.11676,51.26407,53.68457,55.444,1299.50612,1266.80228,1299.5285,1286.73957,4.79424,2.10998,23.03628,21.27383,2.03441,52.24093
457,0.64794,0.64156,0.63939,0.63889,0.62904,3.19691,0.70064,70.06384,28.99528,38.28263,46.17085,51.25964,53.67661,55.44107,1299.73932,1267.04501,1299.85306,1287.1848,4.79425,2.11726,23.03657,21.27555,2.03406,52.23114
458,0.64781,0.6415,0.63954,0.6386,0.62889,3.19654,0.70063,70.06322,28.98792,38.29482,46.1909,51.25844,53.67465,55.43958,1299.93864,1267.24015,1300.16237,1287.55924,4.79435,2.1249,23.03686,21.27669,2.03623,52.21009
459,0.6478,0.64153,0.63972,0.63844,0.6288,3.19652,0.70063,70.06279,28.98442,38.33542,46.16807,51.26375,53.6789,55.44161,1300.03564,1267.3368,1300.24789,1287.62857,4.79446,2.12704,23.03702,21.27588,2.0357,52.18769
460,0.64791,0.64162,0.63997,0.63843,0.62886,3.19694,0.70063,70.06282,28.99009,38.37104,46.13363,51.26669,53.68203,55.4427,1300.06293,1267.40208,1300.24739,1287.54132,4.79443,2.12297,23.037,21.27402,2.02458,52.17283
461,0.64812,0.64181,0.64033,0.63854,0.62907,3.19789,0.70063,70.06316,28.99295,38.39459,46.08812,51.27114,53.68666,55.44571,1300.13456,1267.5372,1300.36537,1287.52413,4.7943,2.11997,23.03691,21.27206,2.01408,52.16376
462,0.64837,0.64207,0.64068,0.63873,0.62934,3.1992,0.70063,70.06352,28.97987,38.41118,46.01047,51.28082,53.69516,55.45209,1300.22663,1267.64689,1300.35999,1287.38588,4.79415,2.1197,23.03689,21.26883,2.00459,52.15626
463,0.64854,0.64228,0.64089,0.63896,0.62953,3.20021,0.70064,70.06371,28.96099,38.42957,45.98052,51.2893,53.70429,55.45799,1300.20193,1267.6336,1300.4219,1287.42747,4.79411,2.11798,23.03683,21.26271,1.99391,52.14934
464,0.64858,0.64236,0.64106,0.63927,0.62967,3.20089,0.70064,70.06364,28.94702,38.4462,46.04696,51.29605,53.70925,55.45902,1300.17436,1267.6255,1300.41717,1287.47408,4.79411,2.11336,23.03675,21.25761,1.98123,52.15149
465,0.64853,0.64242,0.64116,0.63961,0.6298,3.2014,0.70063,70.0634,28.93758,38.40966,46.07769,51.29971,53.70942,55.45737,1300.21556,1267.66025,1300.13487,1287.28286,4.79406,2.11168,23.03672,21.25666,1.9778,52.15137
466,0.64847,0.64247,0.64117,0.63986,0.62986,3.20168,0.70063,70.06302,28.92501,38.35457,46.09286,51.29818,53.70374,55.45281,1300.18253,1267.5907,1299.74664,1287.03711,4.7941,2.11354,23.03672,21.25886,1.97948,52.14645
467,0.64848,0.64244,0.64109,0.63999,0.62982,3.20168,0.70063,70.06268,28.92455,38.32867,46.1449,51.29474,53.69646,55.4478,1299.97488,1267.35471,1299.47685,1286.87691,4.79429,2.11426,23.03665,21.26276,1.98324,52.13368
468,0.64857,0.64238,0.64093,0.64005,0.62979,3.2016,0.70063,70.06261,28.94508,38.30801,46.23805,51.29303,53.68889,55.4411,1299.96514,1267.29507,1299.36077,1286.77982,4.79449,2.11425,23.03653,21.26695,1.98802,52.13459
469,0.64869,0.64239,0.64077,0.6401,0.62982,3.20169,0.70063,70.06287,28.98358,38.29251,46.32623,51.29201,53.68078,55.43682,1300.1423,1267.43867,1299.59198,1287.07384,4.79459,2.11559,23.03642,21.27009,1.99305,52.20221
470,0.64882,0.64247,0.64072,0.64012,0.6299,3.20204,0.70063,70.06322,29.02484,38.2963,46.39773,51.30051,53.68005,55.43898,1300.30267,1267.56666,1300.04821,1287.68573,4.79465,2.11738,23.03633,21.27286,1.99819,52.30537
471,0.64891,0.64253,0.6408,0.64004,0.62996,3.20238,0.70064,70.06388,29.05935,38.36149,46.45895,51.31749,53.68379,55.4425,1300.36947,1267.62292,1300.60941,1288.3945,4.79474,2.1174,23.0363,21.27579,2.00321,52.33518
472,0.6489,0.64255,0.64087,0.63995,0.62999,3.20254,0.70065,70.06479,29.08446,38.43303,46.50963,51.3361,53.68748,55.44242,1300.46186,1267.70121,1300.78816,1288.62692,4.79479,2.11523,23.0364,21.27822,2.00667,52.34575
473,0.64878,0.64253,0.64092,0.63994,0.63004,3.20259,0.70066,70.06591,29.1012,38.45502,46.53753,51.35075,53.69264,55.44306,1300.53379,1267.74249,1300.46283,1288.31682,4.79486,2.11379,23.03649,21.27834,2.00826,52.37937
474,0.64864,0.64246,0.64101,0.63996,0.63009,3.20257,0.70067,70.06654,29.1122,38.44583,46.53758,51.36281,53.69892,55.44409,1300.47651,1267.64064,1299.93925,1287.77725,4.79507,2.11569,23.03647,21.27716,2.00872,52.41102
475,0.64851,0.64233,0.64105,0.63991,0.63011,3.2023,0.70067,70.0668,29.11419,38.42091,46.52143,51.37262,53.70427,55.44481,1300.4758,1267.61462,1299.46548,1287.22292,4.79533,2.1195,23.03639,21.2765,2.00785,52.32223
476,0.64839,0.64222,0.64095,0.63987,0.6301,3.20185,0.70067,70.06712,29.11088,38.38784,46.49767,51.3732,53.70192,55.43967,1300.4396,1267.59674,1299.19118,1286.73666,4.79546,2.12483,23.03629,21.27723,2.00561,52.21986
477,0.64832,0.64219,0.64075,0.63991,0.63004,3.20141,0.70067,70.06727,29.09965,38.35634,46.47376,51.36379,53.69832,55.43436,1300.31278,1267.47945,1299.20495,1286.5189,4.79549,2.12913,23.0362,21.27703,2.00335,52.16934
